FIPS,E_TOTPOP,E_AGE65,E_AGE17,acc_hospital_clinic,drop_hospital_clinic,droppct_hospital_clinic,acc_residential_elderly_disabled,drop_residential_elderly_disabled,droppct_residential_elderly_disabled,acc_childcare_center,drop_childcare_center,droppct_childcare_center,acc_school,drop_school,droppct_school
06071010903,2160.0,455.0,438.0,0.0057172513596436885,0.0,0.0,0.047313304471701095,0.0,0.0,0.05851713396461082,0.0,0.0,0.0016448980517964633,0.0,0.0
06071010904,2423.0,666.0,423.0,0.005895726448497043,0.0,0.0,0.04978681793447648,0.0,0.0,0.0656185313877723,0.0,0.0,0.0016320134288090574,0.0,0.0
06071010905,1655.0,523.0,252.0,0.005199259356115105,0.0,0.0,0.04209827477896784,0.0,0.0,0.004273453107291676,0.0,0.0,0.0011765459871376138,0.0,0.0
06071010906,829.0,277.0,136.0,0.005341872281643919,0.0,0.0,0.04143529172499326,0.0,0.0,0.03284370490910114,0.0,0.0,0.001666883526377514,0.0,0.0
06071011002,1303.0,262.0,258.0,0.006137966557795744,0.0,0.0,0.05907448826145612,0.0,0.0,0.04778493236403841,0.0,0.0,0.0015757420224113655,0.0,0.0
06071011003,1362.0,146.0,321.0,0.005786190768166676,0.0,0.0,0.04881400645251381,0.0,0.0,0.06543252985855913,0.0,0.0,0.0017519678091727083,0.0,0.0
06071011004,1003.0,74.0,277.0,0.006133624202226881,0.0,0.0,0.05329740642532728,0.0,0.0,0.07319293288782712,0.0,0.0,0.001638899936230057,0.0,0.0
06071011101,3689.0,797.0,978.0,0.005359944941474396,0.0,0.0,0.05350099912133837,0.0,0.0,0.0587401667290257,0.0,0.0,0.0009017604582437004,0.0,0.0
06071011102,1752.0,250.0,422.0,0.004383021392525994,0.0,0.0,0.0255585417620598,0.0,0.0,0.037740860710998386,0.0,0.0,0.0007466667705156986,0.0,0.0
06071011203,1445.0,353.0,247.0,0.0017505685274531188,0.0,0.0,0.0046130359341459625,0.0,0.0,0.08683249294393187,0.0,0.0,0.002277917467391394,0.0,0.0
06071011204,1371.0,223.0,328.0,0.001721090992384176,0.0,0.0,0.003815989035215848,0.0,0.0,0.0879712761814968,0.0,0.0,0.0022956007114037723,0.0,0.0
06071011205,1263.0,209.0,434.0,0.0020009927487240325,0.0,0.0,0.0055496614095112,0.0,0.0,0.04622042790462719,0.0,0.0,0.0019587264041479343,0.0,0.0
06071011206,798.0,173.0,83.0,0.0022808732685669067,0.0,0.0,0.007075759199861896,0.0,0.0,0.014829008027923418,0.0,0.0,0.0013989229021422443,0.0,0.0
06071011300,1277.0,370.0,154.0,0.0021762165762312926,0.0,0.0,0.007179341558881501,0.0,0.0,0.000549367130792112,0.0,0.0,0.0006772084146754587,0.0,0.0
06071011404,4032.0,777.0,969.0,0.0013732159986200678,0.0,0.0,0.0037590966367733224,0.0,0.0,0.004472084905337525,0.0,0.0,0.0008206903385693522,0.0,0.0
06071011405,1759.0,471.0,347.0,0.001569718103367351,0.0,0.0,0.0039762303528626955,0.0,0.0,0.10094814428351194,0.0,0.0,0.0023340326369140326,0.0,0.0
06071011406,2814.0,313.0,650.0,0.0014198947040656295,0.0,0.0,0.004843087004988357,0.0,0.0,0.10437027970871234,0.0,0.0,0.0022637217758628837,0.0,0.0
06071011407,1746.0,386.0,379.0,0.0014443158179487923,0.0,0.0,0.0040065402746546795,0.0,0.0,0.09442926866000749,0.0,0.0,0.0021696994657457425,0.0,0.0
06071011408,1699.0,365.0,346.0,0.001565521707144411,0.0,0.0,0.0030499687580698583,0.0,0.0,0.07610083458899851,0.0,0.0,0.0020486858062565647,0.0,0.0
06071011500,2031.0,223.0,649.0,0.003033521304617292,0.0,0.0,0.014249806729073012,0.0,0.0,0.0,0.0,0.0,0.0006484430492740005,0.0,0.0
06071011601,5532.0,1026.0,1281.0,0.0046313643797093506,0.0,0.0,0.00813338976142692,0.0,0.0,0.0507416081186573,0.0,0.0,0.0030715347739998264,0.0,0.0
06071011602,1826.0,347.0,166.0,0.0028254190742627813,0.0,0.0,0.0009351196855842095,0.0,0.0,0.0,0.0,0.0,0.0008533963775013407,0.0,0.0
06071011700,1649.0,357.0,404.0,0.005597514091955205,0.0,0.0,0.03261574419474951,0.0,0.0,0.0,0.0,0.0,0.00040436766490550727,0.0,0.0
06071011801,3921.0,800.0,974.0,0.005636937156640056,0.0,0.0,0.05383227023676823,0.0,0.0,0.0005652041326571454,0.0,0.0,0.001097556681628943,0.0,0.0
06071011802,3930.0,403.0,1311.0,0.0056219293581536494,0.0,0.0,0.04771004745931055,0.0,0.0,0.0,0.0,0.0,0.00025722741516567046,0.0,0.0
06071011900,2239.0,292.0,650.0,0.004879392689769077,0.0,0.0,0.05007646377964906,0.0,0.0,0.007797751811861793,0.0,0.0,0.002699093681476075,0.0,0.0
06071012001,6417.0,870.0,1956.0,0.005206091351322526,0.0,0.0,0.05620602906052871,0.0,0.0,0.026803680582190736,0.0,0.0,0.00241159345453337,0.0,0.0
06071012002,5341.0,724.0,1385.0,0.005023186855495558,0.0,0.0,0.05370003207055061,0.0,0.0,0.012054861121131796,0.0,0.0,0.00434381653462746,0.0,0.0
06071012101,6618.0,1078.0,1658.0,0.004690990087725737,0.0,0.0,0.0526696999777606,0.0,0.0,0.016234215285933502,0.0,0.0,0.0008032182248161536,0.0,0.0
06071012103,3160.0,470.0,642.0,0.0016073219699669166,0.0,0.0,0.012582060893496524,0.0,0.0,0.037383177570093455,0.0,0.0,0.017133956386292833,0.0,0.0
06071012105,2872.0,473.0,698.0,0.0045740283140027205,0.0,0.0,0.03159250843310131,0.0,0.0,0.0011339224168636123,0.0,0.0,7.06321373877114e-05,0.0,0.0
06071012106,2886.0,480.0,831.0,0.004041555945124734,0.0,0.0,0.016607453974504877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06071012201,7980.0,774.0,2608.0,0.008172847416527105,0.0,0.0,0.08906989558791828,0.0,0.0,0.10677200811727641,0.0,0.0,0.0008678168866020612,0.0,0.0
06071012202,3259.0,350.0,1.0,0.008269394400464277,0.0,0.0,0.08829405841513252,0.0,0.0,0.09259230179864979,0.0,0.0,0.0007388257313688168,0.0,0.0
06071012300,3999.0,403.0,34.0,0.006378833492869,0.0,0.0,0.07636607249135688,0.0,0.0,0.06454425062107338,0.0,0.0,0.0011723734437816952,0.0,0.0
06071012400,2519.0,345.0,545.0,0.006973375381695333,0.0,0.0,0.09973405873911909,0.0,0.0,0.0736644328868625,0.0,0.0,0.0013154343248954839,0.0,0.0
06071012500,5111.0,788.0,1103.0,0.00707727891054331,0.0,0.0,0.10376447826473796,0.0,0.0,0.05653750605826248,0.0,0.0,0.001126596205478298,0.0,0.0
06071012700,4448.0,373.0,1123.0,0.0073332248576733605,0.0,0.0,0.09337607630408483,0.0,0.0,0.039182931969023976,0.0,0.0,0.0010868027334499997,0.0,0.0
06071025000,9073.0,6.0,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06071025100,1723.0,548.0,298.0,0.016715622296715284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06071940100,1230.0,437.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636362,0.0,0.0
06071980100,1.0,0.0,0.0,0.006686319679853561,0.0,0.0,0.09080883683815563,0.0,0.0,0.1014064271448145,0.0,0.0,0.0014167146991730772,0.0,0.0
06071980200,3618.0,144.0,0.0,0.0035937508157997053,0.0,0.0,0.05148709973105549,0.0,0.0,0.015359858350109893,0.0,0.0,0.0009302636346692362,0.0,0.0
06073000100,3027.0,891.0,725.0,0.011374399202042623,0.0,0.0,0.08634508090354003,0.0,0.0,0.25099055738374476,0.0,0.0,0.001917572074002611,0.0,0.0
06073000201,2294.0,774.0,369.0,0.01149777040676543,0.0,0.0,0.09022219671549003,0.0,0.0,0.2351958182974827,0.0,0.0,0.002004788305411029,0.0,0.0
06073000202,3919.0,744.0,331.0,0.011380050289423465,0.0,0.0,0.0886686942841765,0.0,0.0,0.2363443797248366,0.0,0.0,0.0019485754561160147,0.0,0.0
06073000301,2340.0,337.0,140.0,0.011460236913170652,0.0,0.0,0.0913302321615755,0.0,0.0,0.2204126956955474,0.0,0.0,0.001999246862359208,0.0,0.0
06073000302,2934.0,799.0,75.0,0.01149193132396794,0.0,0.0,0.09260520776280819,0.0,0.0,0.210373951868695,0.0,0.0,0.002013990395667459,0.0,0.0
06073000400,3802.0,321.0,148.0,0.011569891125600472,0.0,0.0,0.09296589472030106,0.0,0.0,0.21871021480108557,0.0,0.0,0.002043448982282906,0.0,0.0
06073000500,2934.0,499.0,375.0,0.011721506857396433,0.0,0.0,0.09644650030167998,0.0,0.0,0.2038045420190537,0.0,0.0,0.002065619768865227,0.0,0.0
06073000600,3144.0,327.0,255.0,0.011637072794568005,0.0,0.0,0.09563646619863768,0.0,0.0,0.20314681013440197,0.0,0.0,0.0020623569446372304,0.0,0.0
06073000700,4631.0,938.0,351.0,0.011554940491086156,0.0,0.0,0.09469127399268276,0.0,0.0,0.1981253872392967,0.0,0.0,0.0020352787899202435,0.0,0.0
06073000800,5257.0,669.0,518.0,0.011610692097212272,0.0,0.0,0.096702453394232,0.0,0.0,0.183233055587631,0.0,0.0,0.002034864466243747,0.0,0.0
06073000901,3585.0,205.0,164.0,0.011685900719608271,0.0,0.0,0.0980376366033841,0.0,0.0,0.18317237484387205,0.0,0.0,0.0020492719006341333,0.0,0.0
06073000902,2468.0,474.0,198.0,0.0116643017641784,0.0,0.0,0.09714430340505135,0.0,0.0,0.18969279526175117,0.0,0.0,0.0020576706458956717,0.0,0.0
06073001000,4545.0,381.0,607.0,0.011769133828321935,0.0,0.0,0.09863219520319394,0.0,0.0,0.19180450819328831,0.0,0.0,0.002047611502349831,0.0,0.0
06073001100,3054.0,276.0,275.0,0.011852502662750947,0.0,0.0,0.10066315700731918,0.0,0.0,0.19074029859059255,0.0,0.0,0.0019982038922951055,0.0,0.0
06073001201,2590.0,200.0,365.0,0.011792254354524323,0.0,0.0,0.10081700231809847,0.0,0.0,0.17499324559814033,0.0,0.0,0.002005800969465525,0.0,0.0
06073001202,3239.0,184.0,213.0,0.011775438859582023,0.0,0.0,0.09981254733900233,0.0,0.0,0.18205303051646762,0.0,0.0,0.002030162100171131,0.0,0.0
06073001301,2649.0,147.0,202.0,0.011732544096645536,0.0,0.0,0.10006781319035464,0.0,0.0,0.1687615868161204,0.0,0.0,0.0020145738057374234,0.0,0.0
06073001302,3316.0,182.0,231.0,0.01171056636213689,0.0,0.0,0.09909708197587551,0.0,0.0,0.1754471392150202,0.0,0.0,0.002035070534411553,0.0,0.0
06073001400,3319.0,433.0,343.0,0.01165417038945167,0.0,0.0,0.0983988859093263,0.0,0.0,0.1698909854951766,0.0,0.0,0.002016376314308738,0.0,0.0
06073001500,3935.0,418.0,345.0,0.011682243458209571,0.0,0.0,0.09984936535739827,0.0,0.0,0.15680714314356126,0.0,0.0,0.0019807393173023073,0.0,0.0
06073001600,5352.0,654.0,1035.0,0.01176031377516202,0.0,0.0,0.1012984017650118,0.0,0.0,0.16247595190913702,0.0,0.0,0.0019772240115447457,0.0,0.0
06073001700,4313.0,206.0,516.0,0.011814394087835911,0.0,0.0,0.10209915111284798,0.0,0.0,0.1668524626190737,0.0,0.0,0.00196263979643961,0.0,0.0
06073001801,1700.0,207.0,372.0,0.011866981750487575,0.0,0.0,0.10345359315682116,0.0,0.0,0.16459075018601524,0.0,0.0,0.0019011575213554418,0.0,0.0
06073001802,3358.0,231.0,259.0,0.011862263601534652,0.0,0.0,0.10237913010211405,0.0,0.0,0.17463443109688884,0.0,0.0,0.0019491776134234538,0.0,0.0
06073001900,3113.0,528.0,324.0,0.011930663263834598,0.0,0.0,0.10322672222210509,0.0,0.0,0.1801688651436284,0.0,0.0,0.00188971591312345,0.0,0.0
06073002001,3306.0,989.0,389.0,0.011941903544115633,0.0,0.0,0.10509208150111066,0.0,0.0,0.16367158144393054,0.0,0.0,0.0017771677210206766,0.0,0.0
06073002002,2485.0,264.0,422.0,0.011885983717812852,0.0,0.0,0.10568192041818236,0.0,0.0,0.14907969087237583,0.0,0.0,0.0017395464069778733,0.0,0.0
06073002100,5585.0,354.0,702.0,0.011839172134706515,0.0,0.0,0.10372149784025934,0.0,0.0,0.15652522595228144,0.0,0.0,0.0018839166555350644,0.0,0.0
06073002201,3361.0,537.0,721.0,0.011784487645970112,0.0,0.0,0.10252249996152034,0.0,0.0,0.1551598054093148,0.0,0.0,0.0019260752481912201,0.0,0.0
06073002202,5314.0,633.0,1540.0,0.011794975616893789,0.0,0.0,0.1033331793711018,0.0,0.0,0.14946579623880582,0.0,0.0,0.0018834791471750952,0.0,0.0
06073002301,3038.0,345.0,502.0,0.011836301675626028,0.0,0.0,0.10483880262375823,0.0,0.0,0.1445370734866064,0.0,0.0,0.0017932347543702697,0.0,0.0
06073002302,5925.0,720.0,847.0,0.011800817393284372,0.0,0.0,0.10413339356268478,0.0,0.0,0.1423959847001789,0.0,0.0,0.0018244040253941722,0.0,0.0
06073002401,4819.0,348.0,1146.0,0.011734411523536048,0.0,0.0,0.1014823347069813,0.0,0.0,0.15264885469438022,0.0,0.0,0.0019458578905703807,0.0,0.0
06073002402,4634.0,457.0,1085.0,0.011748740112448215,0.0,0.0,0.10258793873990416,0.0,0.0,0.1442114606951152,0.0,0.0,0.0018915465637821657,0.0,0.0
06073002501,5181.0,409.0,1252.0,0.011680927568613213,0.0,0.0,0.10110781855335457,0.0,0.0,0.14143845202397118,0.0,0.0,0.001914033285002587,0.0,0.0
06073002502,6859.0,674.0,1747.0,0.011558680861650116,0.0,0.0,0.0993554838654794,0.0,0.0,0.12829739773244114,0.0,0.0,0.0018706366464859136,0.0,0.0
06073002601,6477.0,505.0,1914.0,0.011737057179622293,0.0,0.0,0.103104627339455,0.0,0.0,0.13710467926680683,0.0,0.0,0.001840272233104335,0.0,0.0
06073002602,4923.0,380.0,1317.0,0.011649624184698396,0.0,0.0,0.10162339028028293,0.0,0.0,0.13086933265415363,0.0,0.0,0.0018446129175215943,0.0,0.0
06073002702,5584.0,430.0,1304.0,0.01178077297798684,0.0,0.0,0.10550024691249871,0.0,0.0,0.14117079687726666,0.0,0.0,0.0016741496322600488,0.0,0.0
06073002703,6870.0,797.0,1356.0,0.011684644885580294,0.0,0.0,0.10439490371951746,0.0,0.0,0.13450475535395603,0.0,0.0,0.0016529628550499876,0.0,0.0
06073002705,4359.0,1145.0,863.0,0.011619716510667703,0.0,0.0,0.10218561047124951,0.0,0.0,0.12254793779288867,0.0,0.0,0.0017791202506231526,0.0,0.0
06073002707,5410.0,239.0,1416.0,0.011801789828643963,0.0,0.0,0.10468281350686835,0.0,0.0,0.1398504511444635,0.0,0.0,0.0017784229396593772,0.0,0.0
06073002708,4665.0,468.0,1259.0,0.01179523370976888,0.0,0.0,0.10505205150451231,0.0,0.0,0.13952055542471703,0.0,0.0,0.001740853174314208,0.0,0.0
06073002709,3842.0,229.0,1247.0,0.01172607485959188,0.0,0.0,0.10347894033521007,0.0,0.0,0.1335328027000732,0.0,0.0,0.0018014402351028127,0.0,0.0
06073002710,3603.0,425.0,830.0,0.011719712266036247,0.0,0.0,0.10376016106452442,0.0,0.0,0.1324937419819715,0.0,0.0,0.0017762880340372357,0.0,0.0
06073002711,3509.0,278.0,1014.0,0.01163940629996899,0.0,0.0,0.10346184729044554,0.0,0.0,0.12721409222933283,0.0,0.0,0.001686097429218156,0.0,0.0
06073002712,5585.0,701.0,1298.0,0.011554589050046632,0.0,0.0,0.1018717639632589,0.0,0.0,0.11680944144654129,0.0,0.0,0.0017171001673193934,0.0,0.0
06073002801,3509.0,162.0,384.0,0.011956141494914887,0.0,0.0,0.10688100819968162,0.0,0.0,0.15957305028722038,0.0,0.0,0.0015970536492664336,0.0,0.0
06073002803,4999.0,709.0,649.0,0.011869597717208275,0.0,0.0,0.10614473965801718,0.0,0.0,0.14672961810681978,0.0,0.0,0.0016885574083035535,0.0,0.0
06073002804,5598.0,480.0,603.0,0.011854622562195978,0.0,0.0,0.10651242640414672,0.0,0.0,0.14899297720604102,0.0,0.0,0.0016284785974259026,0.0,0.0
06073002902,6335.0,563.0,1029.0,0.011774745425625023,0.0,0.0,0.1060928212212497,0.0,0.0,0.1497398642107718,0.0,0.0,0.0015655246681757875,0.0,0.0
06073002903,4516.0,397.0,820.0,0.011679601109636563,0.0,0.0,0.10481198542008595,0.0,0.0,0.14141923348358437,0.0,0.0,0.001574086517832637,0.0,0.0
06073002904,9541.0,229.0,685.0,0.011854015944803698,0.0,0.0,0.10696355618105394,0.0,0.0,0.15464301406678083,0.0,0.0,0.001511233419693061,0.0,0.0
06073002905,4638.0,495.0,857.0,0.01178853232157236,0.0,0.0,0.10648639941598954,0.0,0.0,0.15290842528188645,0.0,0.0,0.0014462607035618071,0.0,0.0
06073003001,4713.0,660.0,1153.0,0.011412487971730736,0.0,0.0,0.09970012517259914,0.0,0.0,0.10462708787007714,0.0,0.0,0.0017127677820143392,0.0,0.0
06073003003,5617.0,757.0,1141.0,0.011444343319286477,0.0,0.0,0.10109288033344295,0.0,0.0,0.109767727196575,0.0,0.0,0.001600189808723049,0.0,0.0
06073003004,5336.0,380.0,1422.0,0.01130775172905436,0.0,0.0,0.0990576412356054,0.0,0.0,0.1003384155108116,0.0,0.0,0.0016363828051806674,0.0,0.0
06073003101,4076.0,548.0,914.0,0.011173213118343791,0.0,0.0,0.09591490705512493,0.0,0.0,0.09334863730852168,0.0,0.0,0.0016931322834149581,0.0,0.0
06073003103,6141.0,1348.0,1105.0,0.011145757551698993,0.0,0.0,0.09742965815994607,0.0,0.0,0.09356495702487869,0.0,0.0,0.0015390798239743697,0.0,0.0
06073003105,4588.0,636.0,736.0,0.011097127820803458,0.0,0.0,0.09714908197807244,0.0,0.0,0.09283050021614027,0.0,0.0,0.0014343337797876228,0.0,0.0
06073003107,5292.0,1004.0,897.0,0.010990269832810998,0.0,0.0,0.09564005354348905,0.0,0.0,0.088358133614008,0.0,0.0,0.0013903930620711047,0.0,0.0
06073003108,3665.0,479.0,941.0,0.010941037694553976,0.0,0.0,0.09500410028263513,0.0,0.0,0.08789761015111369,0.0,0.0,0.0013367132391647026,0.0,0.0
06073003109,3401.0,1001.0,565.0,0.010992691445458995,0.0,0.0,0.0943285718376971,0.0,0.0,0.09381464172783809,0.0,0.0,0.0015922255628505045,0.0,0.0
06073003111,6531.0,820.0,1920.0,0.01120024934766449,0.0,0.0,0.09658978435791382,0.0,0.0,0.095156486065843,0.0,0.0,0.001691510572567216,0.0,0.0
06073003112,4020.0,406.0,1224.0,0.011217911035892165,0.0,0.0,0.0976654252498652,0.0,0.0,0.09548296178246275,0.0,0.0,0.0016488347106672582,0.0,0.0
06073003113,4634.0,839.0,777.0,0.011088585311092304,0.0,0.0,0.09548241184774821,0.0,0.0,0.09294297342460993,0.0,0.0,0.0016446455348119477,0.0,0.0
06073003114,3515.0,680.0,612.0,0.011053512911896879,0.0,0.0,0.09590487156573434,0.0,0.0,0.09033967376075476,0.0,0.0,0.0015418700454117081,0.0,0.0
06073003115,5828.0,1492.0,1115.0,0.01095399259656576,0.0,0.0,0.09452349759122715,0.0,0.0,0.08935757940350678,0.0,0.0,0.0014971275353454587,0.0,0.0
06073003201,5399.0,464.0,1533.0,0.010891937377895731,0.0,0.0,0.09227024468225488,0.0,0.0,0.09930477164938407,0.0,0.0,0.0015998906690048423,0.0,0.0
06073003202,4661.0,734.0,992.0,0.010734793691699253,0.0,0.0,0.08912987982549665,0.0,0.0,0.10572681731419188,0.0,0.0,0.0015929447083777527,0.0,0.0
06073003204,3451.0,651.0,766.0,0.010495353651555883,0.0,0.0,0.08421581577014123,0.0,0.0,0.11820435147768335,0.0,0.0,0.0015632297624589538,0.0,0.0
06073003207,6086.0,1238.0,973.0,0.01057540270920773,0.0,0.0,0.08788011818224314,0.0,0.0,0.11616349399653512,0.0,0.0,0.0014181622301499559,0.0,0.0
06073003208,6964.0,882.0,1801.0,0.010746538567368994,0.0,0.0,0.09052912378788991,0.0,0.0,0.10490309374564764,0.0,0.0,0.0015162856374697905,0.0,0.0
06073003209,5382.0,792.0,967.0,0.010783617171738192,0.0,0.0,0.09149178333229875,0.0,0.0,0.09851854234994775,0.0,0.0,0.0014858682731976136,0.0,0.0
06073003211,3213.0,347.0,655.0,0.010774692037188153,0.0,0.0,0.09053806408121562,0.0,0.0,0.10496680020565022,0.0,0.0,0.001559632673251009,0.0,0.0
06073003212,3774.0,701.0,840.0,0.010663008145170622,0.0,0.0,0.08824234187972815,0.0,0.0,0.11199899442322299,0.0,0.0,0.0015458120966257694,0.0,0.0
06073003213,3765.0,709.0,664.0,0.010805341653459115,0.0,0.0,0.09220514025895572,0.0,0.0,0.09361684433897213,0.0,0.0,0.0014367673318428959,0.0,0.0
06073003214,5121.0,963.0,1100.0,0.010810775304230328,0.0,0.0,0.09269230323041917,0.0,0.0,0.08816499022265688,0.0,0.0,0.0013703198134823991,0.0,0.0
06073003301,3631.0,191.0,1234.0,0.011230201000097535,0.0,0.0,0.09523409239278717,0.0,0.0,0.10064744299099426,0.0,0.0,0.0017207871716932112,0.0,0.0
06073003303,4536.0,502.0,1251.0,0.011085299077616111,0.0,0.0,0.09323882228028085,0.0,0.0,0.09232053947451407,0.0,0.0,0.0016631889642208287,0.0,0.0
06073003304,3390.0,256.0,1090.0,0.01128888313893868,0.0,0.0,0.09697595617843069,0.0,0.0,0.09728559681021766,0.0,0.0,0.001727822405580885,0.0,0.0
06073003305,6904.0,583.0,2119.0,0.011160249577951684,0.0,0.0,0.09505281815125391,0.0,0.0,0.09180406622182868,0.0,0.0,0.001692297429999299,0.0,0.0
06073003401,5948.0,899.0,751.0,0.011531139856050362,0.0,0.0,0.10003757463989735,0.0,0.0,0.1184652342279882,0.0,0.0,0.0018122200725398272,0.0,0.0
06073003403,4415.0,389.0,1125.0,0.011377440495957652,0.0,0.0,0.09681037006284608,0.0,0.0,0.11776422092824891,0.0,0.0,0.0018050762868643266,0.0,0.0
06073003404,4528.0,506.0,1300.0,0.011391374640135055,0.0,0.0,0.09817412490232869,0.0,0.0,0.10518622878306355,0.0,0.0,0.0017653190725037016,0.0,0.0
06073003501,4150.0,286.0,1097.0,0.011259823373578021,0.0,0.0,0.09458323151720963,0.0,0.0,0.11801738156502792,0.0,0.0,0.001760418178415204,0.0,0.0
06073003502,4917.0,901.0,1141.0,0.011151157409457152,0.0,0.0,0.09306869307675189,0.0,0.0,0.10963507483806947,0.0,0.0,0.0016988953887504617,0.0,0.0
06073003601,3526.0,155.0,1155.0,0.011030417039312873,0.0,0.0,0.0908992644792554,0.0,0.0,0.10497835622612212,0.0,0.0,0.0016347915544867187,0.0,0.0
06073003602,3593.0,271.0,1097.0,0.011078731368194678,0.0,0.0,0.09244727476307564,0.0,0.0,0.09851987973139043,0.0,0.0,0.001660255266538854,0.0,0.0
06073003603,3312.0,387.0,773.0,0.01098305107038634,0.0,0.0,0.09084886294718568,0.0,0.0,0.09501916291553773,0.0,0.0,0.0016202765937800147,0.0,0.0
06073003800,9630.0,0.0,6.0,0.010886954608789218,0.0,0.0,0.0874353766112616,0.0,0.0,0.10372158406852254,0.0,0.0,0.0015397711030647242,0.0,0.0
06073003901,4375.0,145.0,1273.0,0.011187153223569803,0.0,0.0,0.09235994060597506,0.0,0.0,0.12791137584807807,0.0,0.0,0.0017335287060668597,0.0,0.0
06073003902,4282.0,433.0,1207.0,0.011084304679414946,0.0,0.0,0.09077629729544838,0.0,0.0,0.11953160948677755,0.0,0.0,0.001663829329959462,0.0,0.0
06073004000,4164.0,320.0,1363.0,0.011261925724873044,0.0,0.0,0.09342680656189538,0.0,0.0,0.1330377831046174,0.0,0.0,0.0017801202153932198,0.0,0.0
06073004101,4173.0,188.0,533.0,0.011352824292926172,0.0,0.0,0.09479110727005352,0.0,0.0,0.13632527059776198,0.0,0.0,0.00182853372870171,0.0,0.0
06073004102,2185.0,173.0,423.0,0.011282371906247613,0.0,0.0,0.09254207506220534,0.0,0.0,0.1453578043888681,0.0,0.0,0.0018035415464879032,0.0,0.0
06073004200,6155.0,742.0,1354.0,0.011547532499773768,0.0,0.0,0.0981242911255381,0.0,0.0,0.14070342694936067,0.0,0.0,0.0019126657899545846,0.0,0.0
06073004300,4365.0,594.0,814.0,0.011578713441502294,0.0,0.0,0.09753541876637771,0.0,0.0,0.15741084269388564,0.0,0.0,0.0019679373461507425,0.0,0.0
06073004400,3970.0,454.0,564.0,0.011455098776759138,0.0,0.0,0.09581624191369852,0.0,0.0,0.14744203752932508,0.0,0.0,0.0018962794996281627,0.0,0.0
06073004501,2774.0,133.0,383.0,0.011333610772245616,0.0,0.0,0.0932364264587801,0.0,0.0,0.14980529445747998,0.0,0.0,0.0018399858021840851,0.0,0.0
06073004600,2034.0,274.0,169.0,0.011264970261310686,0.0,0.0,0.09151113026896293,0.0,0.0,0.1541538916844908,0.0,0.0,0.0017999528862986005,0.0,0.0
06073004700,1446.0,119.0,156.0,0.011171229521087407,0.0,0.0,0.09017050967911364,0.0,0.0,0.1448561267576933,0.0,0.0,0.0017297147434211823,0.0,0.0
06073004800,3584.0,756.0,689.0,0.011209371335057963,0.0,0.0,0.09150330938952796,0.0,0.0,0.13983071173521439,0.0,0.0,0.0017557422898971844,0.0,0.0
06073004900,4877.0,466.0,1295.0,0.011108912109945579,0.0,0.0,0.08997478153048738,0.0,0.0,0.13202222483279089,0.0,0.0,0.001687407339837785,0.0,0.0
06073005000,2108.0,141.0,648.0,0.010939224930407271,0.0,0.0,0.08687816767936085,0.0,0.0,0.11760296305527879,0.0,0.0,0.0015610387308385857,0.0,0.0
06073005101,2912.0,202.0,479.0,0.011149540738654089,0.0,0.0,0.08930105315868843,0.0,0.0,0.14851675420265745,0.0,0.0,0.0017149603696268317,0.0,0.0
06073005102,4200.0,297.0,118.0,0.01112493472085384,0.0,0.0,0.08844862701914002,0.0,0.0,0.1513608635192425,0.0,0.0,0.0016969347457026344,0.0,0.0
06073005103,2732.0,261.0,391.0,0.010950673519037342,0.0,0.0,0.08555990465935887,0.0,0.0,0.13177804378073635,0.0,0.0,0.0015588997907655647,0.0,0.0
06073005201,3194.0,178.0,132.0,0.011233174913058797,0.0,0.0,0.09036317608848309,0.0,0.0,0.15996659331739935,0.0,0.0,0.0017838688783575877,0.0,0.0
06073005202,4796.0,512.0,300.0,0.011205197793886507,0.0,0.0,0.08941055587528891,0.0,0.0,0.16423304094103366,0.0,0.0,0.0017679589185955783,0.0,0.0
06073005301,2987.0,309.0,82.0,0.011180473436575663,0.0,0.0,0.08859562086132385,0.0,0.0,0.1671581336687953,0.0,0.0,0.001751887254670934,0.0,0.0
06073005302,3883.0,611.0,143.0,0.011141840170315484,0.0,0.0,0.08739526372168756,0.0,0.0,0.1724736848654254,0.0,0.0,0.0017238163444581202,0.0,0.0
06073005401,1604.0,295.0,68.0,0.011090191126597653,0.0,0.0,0.08740994380854346,0.0,0.0,0.15323352918851002,0.0,0.0,0.0016696809030884929,0.0,0.0
06073005402,4590.0,1141.0,91.0,0.011074906577470277,0.0,0.0,0.08550264758047779,0.0,0.0,0.17806023819648778,0.0,0.0,0.001669745575191232,0.0,0.0
06073005403,2446.0,812.0,51.0,0.011043704114339765,0.0,0.0,0.08602784001676901,0.0,0.0,0.15571482879686385,0.0,0.0,0.001633360185549411,0.0,0.0
06073005500,241.0,0.0,0.0,0.01136818730978622,0.0,0.0,0.09266025288927238,0.0,0.0,0.16947974898780419,0.0,0.0,0.0018846629329852256,0.0,0.0
