facility_id,category,fire_status,outcome,FIPS,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4
CCC-010961,childcare_center,,outside_all_perimeters,06071005400,0.9468,0.9197,0.9136,0.8096,0.8571
CCC-001733,childcare_center,,outside_all_perimeters,06059011200,0.4962,0.3101,0.5641,0.3918,0.7371
CCC-004769,childcare_center,,outside_all_perimeters,06037191000,0.6003,0.7425,0.0456,0.4985,0.8744
CCC-002175,childcare_center,,outside_all_perimeters,06073018504,0.5702,0.8213,0.697,0.0927,0.2187
CCC-013726,childcare_center,,outside_all_perimeters,06081605200,0.0643,0.0537,0.1622,0.2152,0.1561
CCC-008871,childcare_center,,outside_all_perimeters,06071000824,0.7668,0.6657,0.7465,0.6133,0.8156
CCC-009559,childcare_center,,outside_all_perimeters,06083000400,0.1463,0.1737,0.1322,0.0285,0.3487
CCC-009142,childcare_center,,outside_all_perimeters,06085511302,0.5451,0.2736,0.6931,0.2408,0.8798
CCC-012714,childcare_center,,outside_all_perimeters,06065044604,0.5679,0.5249,0.5844,0.235,0.6964
CCC-014318,childcare_center,,outside_all_perimeters,06037702201,0.3038,0.4784,0.0388,0.2832,0.5453
CCC-015034,childcare_center,,outside_all_perimeters,06037702002,0.4959,0.5798,0.2805,0.2201,0.6088
CCC-012094,childcare_center,,outside_all_perimeters,06037701702,0.5558,0.5479,0.229,0.2115,0.8675
CCC-008653,childcare_center,,outside_all_perimeters,06037702102,0.3382,0.4699,0.0827,0.0974,0.5863
CCC-016517,childcare_center,,outside_all_perimeters,06053000600,0.9689,0.9934,0.7616,0.9638,0.8811
CCC-017152,childcare_center,,outside_all_perimeters,06067009201,0.6431,0.4006,0.7432,0.6087,0.8235
CCC-010804,childcare_center,,outside_all_perimeters,06025011202,0.9926,0.8958,0.9997,0.927,0.8721
CCC-011684,childcare_center,,outside_all_perimeters,06037101300,0.4792,0.3591,0.8355,0.089,0.5235
CCC-003201,childcare_center,,outside_all_perimeters,06037554900,0.798,0.7154,0.5345,0.7136,0.9116
CCC-004029,childcare_center,,outside_all_perimeters,06037300400,0.4759,0.484,0.5899,0.4275,0.3797
CCC-007978,childcare_center,,outside_all_perimeters,06077004206,0.3906,0.4898,0.5266,0.1163,0.2959
CCC-019097,childcare_center,,outside_all_perimeters,06037204300,0.9958,0.9331,0.958,0.947,0.9909
CCC-006835,childcare_center,,outside_all_perimeters,06061021403,0.8201,0.7581,0.9289,0.3698,0.7698
CCC-000817,childcare_center,,outside_all_perimeters,06059075902,0.5476,0.5088,0.1728,0.3772,0.8833
CCC-018097,childcare_center,,outside_all_perimeters,06065030700,0.5971,0.5246,0.8058,0.4385,0.5241
CCC-000487,childcare_center,,outside_all_perimeters,06007002700,0.5743,0.4055,0.6566,0.0293,0.8818
CCC-015301,childcare_center,,outside_all_perimeters,06037701501,0.27,0.2574,0.0817,0.1538,0.6786
CCC-015527,childcare_center,,outside_all_perimeters,06071000903,0.6337,0.6538,0.3465,0.7412,0.6609
CCC-006029,childcare_center,,outside_all_perimeters,06037910215,0.486,0.5999,0.7275,0.6704,0.1147
CCC-017987,childcare_center,,outside_all_perimeters,06073013414,0.2334,0.3261,0.1419,0.7124,0.1688
CCC-002276,childcare_center,,outside_all_perimeters,06037134422,0.2671,0.3042,0.3934,0.2798,0.2344
CCC-011320,childcare_center,,outside_all_perimeters,06111002400,0.746,0.7198,0.5735,0.2554,0.8979
CCC-008888,childcare_center,,outside_all_perimeters,06037273700,0.1017,0.2787,0.0964,0.1765,0.1086
CCC-011123,childcare_center,,outside_all_perimeters,06103000500,0.6689,0.5456,0.8655,0.1437,0.7733
CCC-002392,childcare_center,,outside_all_perimeters,06019007802,0.9956,0.9783,0.8599,0.9237,0.993
CCC-001906,childcare_center,,outside_all_perimeters,06037407001,0.7886,0.7107,0.7414,0.9454,0.7034
CCC-019105,childcare_center,,outside_all_perimeters,06073016100,0.4128,0.4358,0.7585,0.1521,0.2532
CCC-005031,childcare_center,,outside_all_perimeters,06073000301,0.159,0.2996,0.0186,0.2621,0.4753
CCC-013198,childcare_center,,outside_all_perimeters,06073000301,0.159,0.2996,0.0186,0.2621,0.4753
CCC-011770,childcare_center,,outside_all_perimeters,06037460601,0.1228,0.0575,0.7271,0.2762,0.0621
CCC-013246,childcare_center,,outside_all_perimeters,06037535001,0.9015,0.9965,0.874,0.9885,0.3792
CCC-016055,childcare_center,,outside_all_perimeters,06067009310,0.4975,0.5612,0.6716,0.2793,0.3274
CCC-003272,childcare_center,,outside_all_perimeters,06037199001,0.9228,0.9533,0.9186,0.9947,0.5892
CCC-017603,childcare_center,,outside_all_perimeters,06037199001,0.9228,0.9533,0.9186,0.9947,0.5892
CCC-017068,childcare_center,,outside_all_perimeters,06065044200,0.9451,0.9552,0.9605,0.7171,0.7474
CCC-006414,childcare_center,,outside_all_perimeters,06067005101,0.9254,0.8644,0.8376,0.7895,0.9065
CCC-018685,childcare_center,,outside_all_perimeters,06073016201,0.1886,0.1638,0.4002,0.0713,0.2736
CCC-013477,childcare_center,,outside_all_perimeters,06067008510,0.0437,0.0337,0.2243,0.261,0.0864
CCC-013772,childcare_center,,outside_all_perimeters,06067008504,0.1405,0.1718,0.3085,0.2083,0.148
CCC-014970,childcare_center,,outside_all_perimeters,06067008404,0.47,0.5321,0.2145,0.1739,0.6816
CCC-000255,childcare_center,,outside_all_perimeters,06067008508,0.146,0.0698,0.1737,0.3932,0.3381
CCC-019406,childcare_center,,outside_all_perimeters,06071000808,0.5215,0.5218,0.5413,0.5262,0.4563
CCC-008434,childcare_center,,outside_all_perimeters,06037403901,0.4479,0.4469,0.6415,0.5092,0.284
CCC-008213,childcare_center,,outside_all_perimeters,06037401102,0.6825,0.5007,0.4796,0.4476,0.9589
CCC-008814,childcare_center,,outside_all_perimeters,06085504201,0.1808,0.0643,0.0597,0.5262,0.6281
CCC-015378,childcare_center,,outside_all_perimeters,06085503903,0.6137,0.5374,0.708,0.752,0.5087
CCC-004847,childcare_center,,outside_all_perimeters,06037106405,0.7062,0.7777,0.4941,0.7399,0.5847
CCC-010642,childcare_center,,outside_all_perimeters,06059075703,0.0549,0.0445,0.1867,0.2479,0.1221
CCC-017311,childcare_center,,outside_all_perimeters,06037430004,0.708,0.4971,0.4555,0.5148,0.9809
CCC-019149,childcare_center,,outside_all_perimeters,06037431004,0.3381,0.5204,0.1357,0.668,0.2083
CCC-016323,childcare_center,,outside_all_perimeters,06037460502,0.0404,0.0405,0.1672,0.328,0.0814
CCC-011408,childcare_center,,outside_all_perimeters,06037460502,0.0404,0.0405,0.1672,0.328,0.0814
CCC-006359,childcare_center,,outside_all_perimeters,06037460502,0.0404,0.0405,0.1672,0.328,0.0814
CCC-009025,childcare_center,,outside_all_perimeters,06073016202,0.6721,0.7046,0.4517,0.4132,0.7553
CCC-017777,childcare_center,,outside_all_perimeters,06073013605,0.1165,0.0777,0.5577,0.0498,0.1262
CCC-001089,childcare_center,,outside_all_perimeters,06085508206,0.0534,0.002,0.2016,0.4643,0.1648
CCC-004429,childcare_center,,outside_all_perimeters,06013323000,0.1567,0.109,0.4441,0.1888,0.2004
CCC-003018,childcare_center,,outside_all_perimeters,06085512513,0.6675,0.4462,0.9645,0.7864,0.5035
CCC-014278,childcare_center,,outside_all_perimeters,06085512513,0.6675,0.4462,0.9645,0.7864,0.5035
CCC-002573,childcare_center,,outside_all_perimeters,06085504507,0.4654,0.2659,0.639,0.7788,0.4893
CCC-001655,childcare_center,,outside_all_perimeters,06081610202,0.2722,0.1321,0.0218,0.4917,0.9231
CCC-015432,childcare_center,,outside_all_perimeters,06081608800,0.0226,0.0034,0.2254,0.2867,0.0721
CCC-008253,childcare_center,,outside_all_perimeters,06081610202,0.2722,0.1321,0.0218,0.4917,0.9231
CCC-004692,childcare_center,,outside_all_perimeters,06081608600,0.5288,0.4506,0.3591,0.4126,0.7785
CCC-013197,childcare_center,,outside_all_perimeters,06081610303,0.073,0.0576,0.064,0.4324,0.2388
CCC-011642,childcare_center,,outside_all_perimeters,06045011102,0.4937,0.544,0.4877,0.1993,0.5088
CCC-012254,childcare_center,,outside_all_perimeters,06085506604,0.1572,0.0254,0.2492,0.4691,0.4069
CCC-011963,childcare_center,,outside_all_perimeters,06013320004,0.2752,0.1512,0.2379,0.235,0.6226
CCC-018192,childcare_center,,outside_all_perimeters,06013321103,0.0525,0.0197,0.3871,0.129,0.0957
CCC-019018,childcare_center,,outside_all_perimeters,06057000107,0.0881,0.1104,0.4961,0.0225,0.0687
CCC-007320,childcare_center,,outside_all_perimeters,06037575102,0.8527,0.9011,0.4027,0.8645,0.8692
CCC-006549,childcare_center,,outside_all_perimeters,06067003800,0.5334,0.4992,0.7251,0.6961,0.3307
CCC-015039,childcare_center,,outside_all_perimeters,06067009201,0.6431,0.4006,0.7432,0.6087,0.8235
CCC-016381,childcare_center,,outside_all_perimeters,06093000600,0.4479,0.506,0.6927,0.052,0.3387
CCC-018623,childcare_center,,outside_all_perimeters,06071005701,0.9897,0.9083,0.8749,0.7244,0.9991
CCC-013172,childcare_center,,outside_all_perimeters,06067009612,0.52,0.3914,0.4339,0.6458,0.6881
CCC-011436,childcare_center,,outside_all_perimeters,06081607800,0.1666,0.1623,0.3296,0.4385,0.1502
CCC-003318,childcare_center,,outside_all_perimeters,06037920018,0.0681,0.2121,0.1498,0.1919,0.0521
CCC-013299,childcare_center,,outside_all_perimeters,06037504101,0.8627,0.7305,0.8176,0.7756,0.8928
CCC-016232,childcare_center,,outside_all_perimeters,06037542000,0.8119,0.7928,0.6171,0.9947,0.7277
CCC-001117,childcare_center,,outside_all_perimeters,06067009643,0.3204,0.4481,0.4073,0.5249,0.1297
CCC-006096,childcare_center,,outside_all_perimeters,06019004706,0.7903,0.7384,0.7736,0.6847,0.7453
CCC-010386,childcare_center,,outside_all_perimeters,06037190901,0.9876,0.9795,0.5785,0.6934,0.9998
CCC-011959,childcare_center,,outside_all_perimeters,06037700101,0.5554,0.5727,0.3781,0.1129,0.7801
CCC-001576,childcare_center,,outside_all_perimeters,06059099230,0.3242,0.2221,0.8707,0.2817,0.1753
CCC-005851,childcare_center,,outside_all_perimeters,06059099225,0.2585,0.1742,0.5771,0.5116,0.1938
CCC-004984,childcare_center,,outside_all_perimeters,06013346206,0.2563,0.2381,0.277,0.1595,0.4244
CCC-008729,childcare_center,,outside_all_perimeters,06001451201,0.3575,0.2295,0.319,0.3606,0.6364
CCC-001955,childcare_center,,outside_all_perimeters,06001450400,0.2936,0.1035,0.5075,0.4931,0.4558
CCC-005835,childcare_center,,outside_all_perimeters,06013325000,0.3296,0.1075,0.5741,0.2939,0.5869
CCC-011620,childcare_center,,outside_all_perimeters,06001450400,0.2936,0.1035,0.5075,0.4931,0.4558
CCC-007811,childcare_center,,outside_all_perimeters,06013354002,0.1039,0.046,0.2222,0.0683,0.3187
CCC-011487,childcare_center,,outside_all_perimeters,06107001303,0.6941,0.5998,0.845,0.6044,0.6019
CCC-000970,childcare_center,,outside_all_perimeters,06015000107,0.3692,0.4954,0.138,0.3116,0.4582
CCC-007500,childcare_center,,outside_all_perimeters,06019001600,0.9471,0.8403,0.9516,0.6801,0.9358
CCC-002196,childcare_center,,outside_all_perimeters,06019001600,0.9471,0.8403,0.9516,0.6801,0.9358
CCC-017139,childcare_center,,outside_all_perimeters,06037267902,0.1293,0.1413,0.0952,0.1377,0.3562
CCC-011561,childcare_center,,outside_all_perimeters,06073000201,0.1822,0.1041,0.508,0.0225,0.297
CCC-007038,childcare_center,,outside_all_perimeters,06075023400,0.8425,0.6091,0.9979,0.8467,0.6238
CCC-011887,childcare_center,,outside_all_perimeters,06075023103,0.8767,0.9614,0.7719,0.9947,0.5185
CCC-010312,childcare_center,,outside_all_perimeters,06053010604,0.6473,0.4748,0.2431,0.9142,0.921
CCC-002333,childcare_center,,outside_all_perimeters,06053010604,0.6473,0.4748,0.2431,0.9142,0.921
CCC-008169,childcare_center,,outside_all_perimeters,06047000505,0.7892,0.7915,0.7387,0.7188,0.6718
CCC-011042,childcare_center,,outside_all_perimeters,06067009646,0.1698,0.1662,0.4391,0.6647,0.0712
CCC-015321,childcare_center,,outside_all_perimeters,06099001500,0.9701,0.8909,0.9554,0.6077,0.9726
CCC-016040,childcare_center,,outside_all_perimeters,06059087401,0.2033,0.3459,0.0602,0.6415,0.2095
CCC-004314,childcare_center,,outside_all_perimeters,06077002701,0.8741,0.9384,0.9544,0.7442,0.4524
CCC-009772,childcare_center,,outside_all_perimeters,06097152201,0.5097,0.4367,0.3531,0.2072,0.8073
CCC-006121,childcare_center,,outside_all_perimeters,06047000904,0.5691,0.6434,0.6573,0.6946,0.2692
CCC-008182,childcare_center,,outside_all_perimeters,06037701601,0.197,0.1632,0.294,0.104,0.3549
CCC-003690,childcare_center,,outside_all_perimeters,06059075516,0.5986,0.6846,0.0447,0.6345,0.8951
CCC-005905,childcare_center,,outside_all_perimeters,06001451602,0.1614,0.0179,0.2458,0.1706,0.572
CCC-007980,childcare_center,,outside_all_perimeters,06001440100,0.4989,0.1789,0.557,0.4385,0.8876
CCC-017513,childcare_center,,outside_all_perimeters,06087110601,0.9365,0.7398,0.9848,0.7895,0.9073
CCC-000361,childcare_center,,outside_all_perimeters,06087110601,0.9365,0.7398,0.9848,0.7895,0.9073
CCC-010208,childcare_center,,outside_all_perimeters,06067004301,0.639,0.6395,0.6809,0.7507,0.4377
CCC-009699,childcare_center,,outside_all_perimeters,06029004801,0.8481,0.9787,0.828,0.9885,0.315
CCC-017356,childcare_center,,outside_all_perimeters,06001441701,0.6451,0.7165,0.0873,0.7836,0.8276
CCC-011461,childcare_center,,outside_all_perimeters,06077001800,0.7592,0.7027,0.8401,0.7772,0.59
CCC-018882,childcare_center,,outside_all_perimeters,06037530101,0.9821,0.9814,0.9671,0.8065,0.8838
CCC-003474,childcare_center,,outside_all_perimeters,06077001600,0.7762,0.7508,0.9241,0.7357,0.4758
CCC-007761,childcare_center,,outside_all_perimeters,06053000600,0.9689,0.9934,0.7616,0.9638,0.8811
CCC-005153,childcare_center,,outside_all_perimeters,06001441602,0.3955,0.1877,0.4012,0.5765,0.6724
CCC-005810,childcare_center,,outside_all_perimeters,06053000600,0.9689,0.9934,0.7616,0.9638,0.8811
CCC-011495,childcare_center,,outside_all_perimeters,06059076208,0.4507,0.3716,0.1894,0.3582,0.8058
CCC-004476,childcare_center,,outside_all_perimeters,06085508303,0.1441,0.0899,0.5606,0.4655,0.0825
CCC-001252,childcare_center,,outside_all_perimeters,06073001301,0.1987,0.3575,0.0246,0.2878,0.4719
CCC-011130,childcare_center,,outside_all_perimeters,06019003001,0.8729,0.8493,0.9725,0.6946,0.5972
CCC-013018,childcare_center,,outside_all_perimeters,06019005527,0.6581,0.5558,0.7463,0.2809,0.777
CCC-012701,childcare_center,,outside_all_perimeters,06019003500,0.8021,0.854,0.8327,0.491,0.6198
CCC-008107,childcare_center,,outside_all_perimeters,06019002300,0.7983,0.8764,0.7266,0.5179,0.6561
CCC-002388,childcare_center,,outside_all_perimeters,06019002100,0.7691,0.7752,0.7423,0.6087,0.6684
CCC-016721,childcare_center,,outside_all_perimeters,06019008200,0.8921,0.934,0.7173,0.9237,0.7351
CCC-010604,childcare_center,,outside_all_perimeters,06019007500,0.6951,0.7971,0.4949,0.6003,0.5715
CCC-002136,childcare_center,,outside_all_perimeters,06019001304,0.9808,0.9756,0.9832,0.8513,0.8269
CCC-005139,childcare_center,,outside_all_perimeters,06019006502,0.9403,0.9719,0.9456,0.9218,0.6028
CCC-018044,childcare_center,,outside_all_perimeters,06019005602,0.7436,0.686,0.9593,0.3918,0.5554
CCC-016393,childcare_center,,outside_all_perimeters,06019003102,0.8554,0.7731,0.7672,0.6033,0.904
CCC-008110,childcare_center,,outside_all_perimeters,06019005203,0.9561,0.8483,0.8963,0.6144,0.9844
CCC-002480,childcare_center,,outside_all_perimeters,06019005410,0.7798,0.8431,0.8077,0.4882,0.5805
CCC-010797,childcare_center,,outside_all_perimeters,06019008403,0.6491,0.8733,0.4488,0.947,0.2073
CCC-001356,childcare_center,,outside_all_perimeters,06019000300,0.9621,0.984,0.9761,0.7931,0.7056
CCC-014857,childcare_center,,outside_all_perimeters,06019007802,0.9956,0.9783,0.8599,0.9237,0.993
CCC-003909,childcare_center,,outside_all_perimeters,06019001000,0.999,0.9799,0.9709,0.947,0.9888
CCC-013525,childcare_center,,outside_all_perimeters,06019006602,0.9803,0.9687,0.9938,0.8774,0.7773
CCC-017077,childcare_center,,outside_all_perimeters,06019002903,0.9978,0.8606,0.9954,0.8976,0.9963
CCC-006053,childcare_center,,outside_all_perimeters,06019008503,0.8268,0.7921,0.9633,0.9064,0.4577
CCC-005336,childcare_center,,outside_all_perimeters,06019008600,0.9884,0.8488,0.9898,0.6507,0.9931
CCC-011101,childcare_center,,outside_all_perimeters,06019002701,0.775,0.8668,0.9354,0.8176,0.2458
CCC-010039,childcare_center,,outside_all_perimeters,06019008303,0.7929,0.9646,0.7583,0.9947,0.2265
CCC-009425,childcare_center,,outside_all_perimeters,06019004217,0.6781,0.5737,0.7643,0.7507,0.6044
CCC-004783,childcare_center,,outside_all_perimeters,06019001304,0.9808,0.9756,0.9832,0.8513,0.8269
CCC-012717,childcare_center,,outside_all_perimeters,06019004404,0.7728,0.8264,0.7779,0.7995,0.4886
CCC-005818,childcare_center,,outside_all_perimeters,06019002000,0.9845,0.9573,0.8537,0.7917,0.9867
CCC-013007,childcare_center,,outside_all_perimeters,06019006602,0.9803,0.9687,0.9938,0.8774,0.7773
CCC-018264,childcare_center,,outside_all_perimeters,06019000400,0.9966,0.9893,0.9485,0.7369,0.9863
CCC-008319,childcare_center,,outside_all_perimeters,06019007004,0.8677,0.5817,0.9916,0.6415,0.8865
CCC-000165,childcare_center,,outside_all_perimeters,06019008200,0.8921,0.934,0.7173,0.9237,0.7351
CCC-000772,childcare_center,,outside_all_perimeters,06019006101,0.5866,0.7462,0.3907,0.7369,0.3376
CCC-007568,childcare_center,,outside_all_perimeters,06019003600,0.2621,0.4989,0.3828,0.253,0.0729
CCC-017774,childcare_center,,outside_all_perimeters,06019007101,0.9173,0.97,0.949,0.9496,0.474
CCC-011172,childcare_center,,outside_all_perimeters,06019007002,0.7533,0.7903,0.7108,0.8597,0.5106
CCC-004455,childcare_center,,outside_all_perimeters,06019005403,0.9708,0.9395,0.9574,0.4866,0.9591
CCC-006490,childcare_center,,outside_all_perimeters,06019005409,0.5523,0.7555,0.2265,0.5555,0.4178
CCC-015645,childcare_center,,outside_all_perimeters,06073020110,0.2478,0.2937,0.2832,0.3299,0.2495
CCC-016100,childcare_center,,outside_all_perimeters,06073018511,0.578,0.7073,0.1022,0.4632,0.7594
CCC-007903,childcare_center,,outside_all_perimeters,06073018509,0.9133,0.9508,0.6791,0.6691,0.8807
CCC-016028,childcare_center,,outside_all_perimeters,06059021802,0.3103,0.2671,0.3546,0.2313,0.4581
CCC-001341,childcare_center,,outside_all_perimeters,06059088105,0.7176,0.7217,0.8046,0.752,0.4652
CCC-001148,childcare_center,,outside_all_perimeters,06075022600,0.0893,0.0013,0.0025,0.3606,0.9308
CCC-009466,childcare_center,,outside_all_perimeters,06075016900,0.1954,0.4336,0.0088,0.1622,0.5456
CCC-009615,childcare_center,,outside_all_perimeters,06081602500,0.227,0.0648,0.4438,0.7084,0.2807
CCC-012243,childcare_center,,outside_all_perimeters,06037670001,0.5775,0.3316,0.4928,0.5209,0.9069
CCC-015544,childcare_center,,outside_all_perimeters,06079012705,0.367,0.2098,0.3875,0.0181,0.7812
CCC-014236,childcare_center,,outside_all_perimeters,06017030706,0.0639,0.0499,0.5086,0.0836,0.0567
CCC-014303,childcare_center,,outside_all_perimeters,06017030706,0.0639,0.0499,0.5086,0.0836,0.0567
CCC-015265,childcare_center,,outside_all_perimeters,06037600912,0.7302,0.7783,0.6322,0.8903,0.502
CCC-009258,childcare_center,,outside_all_perimeters,06059062610,0.275,0.5369,0.0284,0.3479,0.3862
CCC-014341,childcare_center,,outside_all_perimeters,06059087302,0.7597,0.7988,0.2514,0.7153,0.8808
CCC-002260,childcare_center,,outside_all_perimeters,06047000601,0.8671,0.9055,0.9816,0.4365,0.5502
CCC-000747,childcare_center,,outside_all_perimeters,06065043506,0.4952,0.4216,0.7976,0.5812,0.3128
CCC-015675,childcare_center,,outside_all_perimeters,06065043310,0.8652,0.8939,0.97,0.5812,0.5465
CCC-005316,childcare_center,,outside_all_perimeters,06065042405,0.8404,0.9513,0.6582,0.9064,0.5531
CCC-005200,childcare_center,,outside_all_perimeters,06065042513,0.8581,0.9566,0.9009,0.8053,0.4047
